Date,Time,Category,Incident Description,Location,Latitude,Longitude,Synopsis
2019-03-01,0:02,ALL OTHER OFFENSES,DISTURBING PEACE-ENERTAINMENT,UPPER SPROUL PLAZA,37.869556,-122.259337,NA
2019-03-01,0:18,OTHER ASSAULTS,BATTERY -REPORT,BOALT HALL,37.869768,-122.253893,"(MH-29-E) REPORTS BATTERY VIA GRAB, BOALT HALL."
2019-03-01,2:07,DRIVING UNDER THE INFLUENCE,DRIVING W/BAC MORE THAN 0.08%,2917 COLLEGE,37.858007,-122.252844,"HAZARABEDIAN, CALLIE (FO-23-O) ARRESTED FOR DRUNK DRIVING AND DRUNK DRIVING WITH BAC OVER 0.08%, 2917 COLLEGE TO BPD JAIL."
2019-03-01,2:17,ALL OTHER OFFENSES,TRESPASS - REAL PROP OR STRUCTURE W/OUT OWNER CONSENT,UNIT-3,37.867138,-122.260331,NA
2019-03-01,4:16,PEDESTRIAN STOP,SUSPECT STOP,UNIVERSITY HALL,37.87216,-122.266441,NA
2019-03-01,8:58,ALL OTHER OFFENSES,RULE VIOLATION,LAWRENCE BERKELEY NATIONAL LAB,37.876048,-122.250025,NA
2019-03-01,9:03,LARCENY/THEFT,AUTO BURGLARY -REPORT,STRUCTURE B,37.8698,-122.255825,"(MW-52-O) REPORTS AUTO BURGLARY VIA WINDOW SMASH TO HIS BLACK TOYOTA COROLLA, BANCROFT STRUCTURE. NO LOSS."
2019-03-01,9:25,WELFARE CHECK,WELFARE CHECK,UNIT-2 EHRMAN,37.865827,-122.255324,"WELFARE CHECK, UNIT 2-EHRMAN HALL. PROVED OKAY. (FB-18-S)"
2019-03-01,9:51,LARCENY/THEFT,AUTO BURGLARY -REPORT,STRUCTURE B,37.8698,-122.255825,"(MW-50-O) REPORTS AUTO BURGLARY VIA WINDOW SMASH TO HIS WHITE 2019 JEEP, BANCROFT STRUCTURE. TOTAL LOSS OF $66.00. TAKEN: DUFFEL BAG AND MISCELLENOUS ITEMS."
2019-03-01,10:03,WELFARE CHECK,WELFARE CHECK,HAVILAND HALL,37.873722,-122.261031,NA
2019-03-01,12:00,PEDESTRIAN STOP,SUSPECT STOP,WEST CRESCENT,37.871785,-122.265027,NA
2019-03-01,13:24,WELFARE CHECK,CHECK WELFARE- 911 CALL,EBB,37.874039,-122.266457,NA
2019-03-01,14:37,VEHICLE CODE VIOLATION,VEHICLE CODE VIOLATION,I HOUSE LOT,37.86958,-122.251803,NA
2019-03-01,15:09,WELFARE CHECK,CHECK WELFARE- 911 CALL,CROSSROADS,37.867052,-122.256159,NA
2019-03-01,15:20,FIRE,FIRE OF UNKNOWN TYPE,OBRIEN HALL,37.874416,-122.25902,"FIRE, 3RD FLOOR OBRIEN HALL. BFD RESPONDED. UC FIRE MARSHALL NOTIFIED"
2019-03-01,15:28,ALL OTHER OFFENSES,RULE VIOLATION,ANNA HEAD ALUMNAE HALL,37.866336,-122.257558,NA
2019-03-01,16:17,LARCENY/THEFT,PETTY THEFT -REPORT,DWINELLE HALL,37.870547,-122.260603,"(MH-24-S) REPORTS THE THE THEFT OF HIS DRIVER LICENSE, CREDIT CARD AND $40.00 CASH, DWINELLE HALL."
2019-03-01,17:23,ALL OTHER OFFENSES,DISTURBING THE PEACE,UNIT-3,37.867138,-122.260331,"(MH-47-E) REPORTS SUBJECT DISTURBING THE PEACE, UNIT-3."
2019-03-01,17:41,WELFARE CHECK,WELFARE CHECK,MAX MARTINEZ,37.866781,-122.257606,"(FA-19-S) CONTACTED FOR A WELFARE CHECK AND REFERRED TO TANG CENTER CPS, MAX MARTINEZ."
2019-03-01,20:38,SUSPICIOUS EVENT,SUSPICIOUS PERSON,715 KINKEAD WAY,37.883643,-122.302156,NA
2019-03-01,21:03,TRAFFIC STOP,TRAFFIC STOP,2400 CHANNING WAY,37.866794,-122.25898,NA
2019-03-01,21:58,TRAFFIC STOP,TRAFFIC STOP,WEST CIRCLE,37.872323,-122.263522,NA
2019-03-01,22:28,TRAFFIC STOP,TRAFFIC STOP,2500 CHANNING WAY,37.866918,-122.258783,NA
2019-03-01,22:53,TRAFFIC STOP,TRAFFIC STOP,REC SPRT FAC,37.868572,-122.262722,NA
