Date,Time,Category,Incident Description,Location,Latitude,Longitude,Synopsis
2019-03-30,0:01,TRAFFIC STOP,TRAFFIC STOP,BANCROFT/SHATTUCK,37.86763,-122.267838,NA
2019-03-30,0:25,TRAFFIC STOP,TRAFFIC STOP,DURANT/DANA,37.867479,-122.261205,NA
2019-03-30,1:04,TRAFFIC STOP,TRAFFIC STOP,BANCROFT/COLLEGE,37.869305,122.255116,NA
2019-03-30,1:19,PEDESTRIAN STOP,SUSPECT STOP,UPPER SPROUL PLAZA,37.869556,-122.259337,NA
2019-03-30,1:25,PEDESTRIAN STOP,SUSPECT STOP,CHANNING/COLLEGE,37.867498,-122.254253,NA
2019-03-30,1:37,TRAFFIC STOP,TRAFFIC STOP,DURANT/TELEGRAPH,37.867806,-122.258712,NA
2019-03-30,1:48,PEDESTRIAN STOP,SUSPECT STOP,LOWER SPROUL PLAZA,37.86918,-122.260222,NA
2019-03-30,9:01,ALL OTHER OFFENSES,DISTURBING THE PEACE,MLK,37.869249,-122.25967,NA
2019-03-30,9:29,WELFARE CHECK,CHECK WELFARE- 911 CALL,CALVIN LAB,37.871042,-122.253736,NA
2019-03-30,9:51,PEDESTRIAN STOP,PEDESTRIAN STOP,BANWAY,37.867904,-122.266867,NA
2019-03-30,10:26,PEDESTRIAN STOP,SUSPECT STOP,UNIVERSITY VILLAGE ALBANY,37.88548,-122.301123,NA
2019-03-30,11:07,WELFARE CHECK,CHECK WELFARE- 911 CALL,1125 JACKSON ST,37.883438,-122.299579,NA
2019-03-30,12:27,PEDESTRIAN STOP,PEDESTRIAN STOP,PEOPLES PARK,37.86582,-122.257058,NA
2019-03-30,12:30,WELFARE CHECK,CHECK WELFARE- 911 CALL,STADIUM PARKING STRUCTURE,37.87239,-122.252876,NA
2019-03-30,12:52,TRAFFIC,ACCIDENT / NO INJURIES,STADIUM PARKING STRUCTURE,37.87239,-122.252876,NA
2019-03-30,15:52,ALL OTHER OFFENSES,TRESPASS - REAL PROP OR STRUCTURE W/OUT OWNER CONSENT,SPROUTS FARMERS MARKET,37.885236,-122.297884,"(MB-46-O) CITED FOR TRESPASSING WITHOUT OWNERS CONSENT, 1075 MONROE STREET-UVA."
2019-03-30,16:08,SUSPICIOUS EVENT,SUSPICIOUS VEHICLE,HASTE/TELEGRAPH,37.866028,-122.258642,NA
2019-03-30,16:28,ALL OTHER OFFENSES,WARRANT ARREST,FIELDING FIELD,37.882707,-122.303909,"CUMBY, ERIC (MB-49-O) ARRESTED FOR A $10,000 APD MISDEMEANOR WARRANT AND FOR POSSESSION OF METHAMPHETAMINE FOR SALE, FIELDING FIELD-UVA. TO BPD JAIL."
2019-03-30,16:41,ALL OTHER OFFENSES,RULE VIOLATION,UNIT-2,37.86623,-122.25484,NA
2019-03-30,18:11,VEHICLE CODE VIOLATION,VEHICLE CODE VIOLATION,STADIUM PARKING STRUCTURE,37.87239,-122.252876,NA
2019-03-30,18:45,WELFARE CHECK,CHECK WELFARE- 911 CALL,SATHER TOWER,37.87239,-122.252876,NA
2019-03-30,19:19,WELFARE CHECK,CHECK WELFARE- 911 CALL,GRINNELL PATH,37.870817,-122.264364,NA
2019-03-30,19:28,SUSPICIOUS EVENT,SUSPICIOUS CIRCUMSTANCE,BOWLES HALL,37.873397,-122.253049,NA
2019-03-30,19:43,SUSPICIOUS EVENT,SUSPICIOUS CIRCUMSTANCE,LAWRENCE HALL OF SCIENCE,37.879208,-122.246517,NA
2019-03-30,21:38,SUSPICIOUS EVENT,SUSPICIOUS PERSON,UNIVERSITY VILLAGE ALBANY,37.88548,-122.301123,NA
2019-03-30,22:49,VEHICLE CODE VIOLATION,VEHICLE CODE VIOLATION,305 WEST END WAY,37.884477,-122.3051,NA
2019-03-30,22:50,SUSPICIOUS EVENT,SUSPICIOUS CIRCUMSTANCE,FOOTHILL COMPLEX,37.875337,-122.256034,NA
2019-03-30,23:57,WELFARE CHECK,CHECK WELFARE- 911 CALL,2536 CHANNING WAY,37.86652,-122.257507,NA
