Date,Time,Category,Incident Description,Location,Latitude,Longitude,Synopsis
2019-02-11,0:06,DISORDERLY CONDUCT,LODGING,CAMPANILE WAY,37.871348,-122.260848,NA
2019-02-11,1:35,PEDESTRIAN STOP,SUSPECT STOP,MONROE/10TH,37.884388,-122.298287,NA
2019-02-11,8:47,PEDESTRIAN STOP,SUSPECT STOP,UCPD,37.869286,-122.258614,NA
2019-02-11,10:07,ALL OTHER OFFENSES,"OBSCENE, THREAT, ANNOYING CALL",VALLEY LIFE SCIENCE BLDG,37.871701,-122.262098,"(FU-36-E) REPORTS ANNOYING AND HARRASSING E-MAILS, VLSB."
2019-02-11,11:06,ALL OTHER OFFENSES,VIOLATION OF COURT ORDER,UNIT-3,37.867138,-122.260331,"CHOWCASTILLO, EDDY (MH-25-O) ARRESTED FOR VIOLATION OF A COURT ORDER, POSSESSION OF PARAPHERNALIA, AND POSSESSION OF METHAMPHETAMINES, UNIT-3 TO BPD JAIL."
2019-02-11,12:42,ALL OTHER OFFENSES,RULE VIOLATION,LOWER SPROUL PLAZA,37.86918,-122.260222,NA
2019-02-11,12:59,LARCENY/THEFT,PETTY THEFT -REPORT,UNIT-2 GRIFFITH,37.865874,-122.25421,"(MH-19-O) REPORTS THE THEFT OF HIS BLACK NIKE MESSENGER BAG CONTAINING BOSE QUIET COMFORT HEADPHONES AND IPHONE CUBE CHARGER, UNIT-2 GRIFFITH. LOSS: $405."
2019-02-11,16:51,ALL OTHER OFFENSES,RULE VIOLATION,MLK,37.869249,-122.25967,NA
2019-02-11,19:54,OTHER ASSAULTS,SPOUSAL/COHAB ABUSE (MISD),BLACKWELL HALL,37.867763,-122.260878,"(MA-19-E) REPORTS SUSPICIOUS COHABITANT ABUSE INVOLVING A STUDENT, BLACKWELL HALL."
2019-02-11,20:18,PEDESTRIAN STOP,SUSPECT STOP,2505 TELEGRAPH AVE,37.814585,-122.268623,NA
2019-02-11,20:23,PEDESTRIAN STOP,SUSPECT STOP,2533 TELEGRAPH AVE,37.864431,-122.258328,NA
2019-02-11,20:35,PEDESTRIAN STOP,SUSPECT STOP,2601 TELEGRAPH AVE,37.863019,-122.25832,NA
2019-02-11,21:20,TRAFFIC STOP,TRAFFIC STOP,CHANNING/TELEGRAPH,37.866917,-122.258785,NA
2019-02-11,22:01,SUSPICIOUS EVENT,SUSPICIOUS PERSON,DWINELLE HALL,37.870547,-122.260603,NA
2019-02-11,22:23,TRAFFIC STOP,TRAFFIC STOP,HEARST/OXFORD,37.87414,-122.266288,NA
2019-02-11,23:26,TRAFFIC STOP,TRAFFIC STOP,PARKER/WARRING,37.864285,-122.250337,NA
