Date,Time,Category,Incident Description,Location,Latitude,Longitude,Synopsis
2019-03-19,1:17,DISORDERLY CONDUCT,LODGING,ASUC GARAGE,37.86946,-122.259685,NA
2019-03-19,1:42,PEDESTRIAN STOP,SUSPECT STOP,LOWER SPROUL PLAZA,37.86918,-122.260222,NA
2019-03-19,2:39,SUSPICIOUS EVENT,SUSPICIOUS VEHICLE,LI KA SHING,37.873201,-122.265172,NA
2019-03-19,5:24,PEDESTRIAN STOP,SUSPECT STOP,WEST CRESCENT,37.871785,-122.265027,NA
2019-03-19,7:48,TRAFFIC STOP,TRAFFIC STOP,UNIVERSITY/OXFORD,37.872187,-122.266204,NA
2019-03-19,7:48,LARCENY/THEFT,PETTY THEFT -REPORT,MCLAUGHLIN HALL,37.873848,-122.258931,"(MW-57-E) VICTIM OF PHISHING SCAM, MCLAUGHLIN HALL. LOSS: $400, RECOVERED."
2019-03-19,8:04,DISORDERLY CONDUCT,LODGING,ENERGY BIOSCIENCES INSTITUTE,37.874039,-122.266457,"(MB-54-O) CONTACTED FOR LODGING, EBI. KNIFE CONFISCATED FOR DESTRUCTION."
2019-03-19,8:13,SUSPICIOUS EVENT,SUSPICIOUS CIRCUMSTANCE,TOLMAN HALL,37.874115,-122.263889,NA
2019-03-19,8:45,LARCENY/THEFT,PETTY THEFT -BIKE REPORT,UNIT-2,37.86623,-122.25484,"(FW-21-S) REPORTS THE THEFT OF HER BLACK AND GREEN TREK HYBRID BICYCLE WITH A SILVER REAR BASKET, UNIT-2 EHRMAN. SUSPECT: WM MED BUILD BLOND HAIR GOATEE BLK HOODIE SKATER SHOES ON A YELLOW BIKE."
2019-03-19,9:44,WELFARE CHECK,CHECK WELFARE- 911 CALL,CALVIN LAB,37.871042,-122.253736,NA
2019-03-19,11:46,VANDALISM,TAMPERING WITH VEHICLE-REPORT,BANCROFT\FULTON LOT,37.867621,-122.265099,"(FH-37-S) REPORTS VANDALISM TO HER VEHICLE VIA KEY, BANCROFT/FULTON WEST LOT."
2019-03-19,12:54,SUSPICIOUS EVENT,SUSPICIOUS PERSON,MLK,37.869249,-122.25967,NA
2019-03-19,13:26,HEALTH AND SAFETY CODE VIOLATION,HEALTH AND SAFETY CODE,2515 CHANNING WAY,37.867034,-122.258188,NA
2019-03-19,13:49,SUSPICIOUS EVENT,SUSPICIOUS PERSON,LOWER SPROUL PLAZA,37.86918,-122.260222,"(MW-22-O) CONTACTED AS A SUSPICIOUS PERSON, LOWER SPROUL PLAZA. LARGE KNIFE CONFISCATED FOR DESTRUCTION."
2019-03-19,14:06,ALL OTHER OFFENSES,MISD. HIT & RUN -REPORT,DWINELLE LOT,37.870747,-122.261441,"(MW-61-E) REPORTS HIT AND RUN TO AN EDUCATIONAL TECHNOLOGY SERVICES ELECTRIC VEHICLE, DWINELLE LOT."
2019-03-19,14:25,ALL OTHER OFFENSES,MISD. HIT & RUN -REPORT,UNDERHILL LOT,37.866947,-122.254817,"(FH-53-E) REPORTS HIT AND RUN TO HER GOLD 2015 FORD C-MAX, UNDERHILL LOT,"
2019-03-19,15:12,LARCENY/THEFT,PETTY THEFT-IN PROGRESS,ASUC,37.869249,-122.25967,"GLODDY, PETER (MW-42-O) AND GUESS, MICHAEL (MB-24-O) CITED AND RELEASED FOR PETTY THEFT, ASUC STUDENT STORE."
2019-03-19,15:22,DISORDERLY CONDUCT,LODGING,ENERGY BIOSCIENCES INSTITUTE,37.874039,-122.266457,NA
2019-03-19,16:24,TRAFFIC STOP,TRAFFIC STOP,CHANNING/DANA,37.866631,-122.26108,NA
2019-03-19,17:16,WELFARE CHECK,CHECK WELFARE- 911 CALL,UNIT-3 PRIESTLY,37.86694,-122.259813,NA
2019-03-19,19:04,WELFARE CHECK,CHECK WELFARE- 911 CALL,CALVIN LAB,37.871042,-122.253736,NA
2019-03-19,19:18,WELFARE CHECK,CHECK WELFARE- 911 CALL,2424 CHANNING WAY,37.86668,-122.25947,NA
2019-03-19,20:41,VEHICLE CODE VIOLATION,VEHICLE CODE VIOLATION,2480 BANCROFT WAY,37.868442,-122.259688,NA
2019-03-19,21:15,ALL OTHER OFFENSES,EXCLUSION FROM CAMPUS,MLK,37.869249,-122.25967,"(MW-55-O) ISSUED A 7 DAY STAY AWAY FROM ALL UC PROPERTY, MLK."
2019-03-19,21:47,WELFARE CHECK,CHECK WELFARE- 911 CALL,LBNL-50A,37.877142,-122.252531,NA
