Date,Time,Category,Incident Description,Location,Latitude,Longitude,Synopsis
3/1/19,0:00,ALL OTHER OFFENSES,DISTURBING THE PEACE,LHS VISTA LOT,37.880749,-122.247597,NA
3/1/19,1:14,VEHICLE CODE VIOLATION,VEHICLE CODE VIOLATION,400 OHLONE AVE,37.88463,-122.304376,"GREY MAZDA 3 TOWED FOR PARKING IN A POSTED TOW AWAY ZONE TO EAST BAY TOW, 400 OHLONE."
3/1/19,5:10,PEDESTRIAN STOP,SUSPECT STOP,PEOPLES PARK,37.86582,-122.257058,NA
3/1/19,11:07,TRAFFIC STOP,TRAFFIC STOP,DWIGHT/TELEGRAPH,37.864518,-122.258605,NA
3/1/19,11:14,TRAFFIC STOP,TRAFFIC STOP,IFO REC SPRT FAC,37.868572,-122.262722,NA
3/1/19,11:37,PEDESTRIAN STOP,PEDESTRIAN STOP,S/W PEOPLES PARK,37.865477,-122.257499,NA
3/1/19,11:54,SUSPICIOUS EVENT,SUSPICIOUS VEHICLE,BANWAY,37.867904,-122.266867,NA
3/1/19,11:58,PEDESTRIAN STOP,PEDESTRIAN STOP,PEOPLES PARK,37.86582,-122.257058,NA
3/1/19,12:08,PEDESTRIAN STOP,PEDESTRIAN STOP,KITTREDGE/OXFORD,37.86582,-122.257058,NA
3/1/19,13:05,LARCENY/THEFT,AUTO BURGLARY,MAXWELL FIELD,37.872324,-122.252564,"(MW-30-O) REPORTS AUTO BURG VIA UNK TOOL TO HIS WHITE 2009 ACURA MDX 6FDU339, MAXWELL FIELD, LOSS $50."
3/1/19,13:07,MISSING PERSON,MISSING PERSON,UCPD,37.869286,-122.258614,"(FB-18-O) REPORTED AS A MISSING PERSON, UCPD."
3/1/19,13:37,PEDESTRIAN STOP,PEDESTRIAN STOP,ASUC GARAGE,37.86946,-122.259685,NA
3/1/19,14:31,ALL OTHER OFFENSES,EXCLUSION FROM CAMPUS,GILL TRACT,37.886249,-122.298188,"(MW-47-O) CONTACTED FOR A RULES VIOLATION AND ISSUED A 7 DAY STAY AWAY ORDER FROM ALL UC PROPERTY, GILL TRACT."
3/1/19,15:04,PEDESTRIAN STOP,SUSPECT STOP,WALGREENS,37.868432,-122.259156,NA
3/1/19,15:52,PEDESTRIAN STOP,PEDESTRIAN STOP,RED OAK/LIBERTY SHIP,37.883142,-122.304169,NA
3/1/19,16:49,DRUG VIOLATIONS,POSS OF PARAPHERNALIA,2111 BANCROFT WAY,37.867904,-122.266867,"MCKNEELY, JEROME (MB-32-O) CITED AND RELEASED FOR POSSESION OF DRUG PARAPHERNALIA AND SUSPECTED POSSESION OF METHAMPHETAMINES, 2111 BANCROFT WAY."
3/1/19,16:55,SUSPICIOUS EVENT,SUSPICIOUS CIRCUMSTANCE -REPORT,UNIVERSITY VILLAGE ALBANY,37.88548,-122.301123,"(MHA-E) REPORTS HATE INCIDENT VIA PINK CHALK, UVA BASKETBALL COURTS. RSSP NOTIFIED"
3/1/19,20:42,ALL OTHER OFFENSES,RULE VIOLATION,MULFORD HALL,37.872675,-122.264484,NA
3/1/19,22:42,ALL OTHER OFFENSES,RULE VIOLATION,UNIT-3 SPENS/BLACK,37.867506,-122.259992,NA
