Date,Time,Category,Incident Description,Location,Latitude,Longitude,Synopsis
3/8/19,0:00,TRAFFIC STOP,TRAFFIC STOP,DURANT/PIEDMONT,37.868682,-122.252272,NA
3/8/19,0:22,TRAFFIC STOP,TRAFFIC STOP,CHAN IFO RSSP,37.867315,-122.255716,NA
3/8/19,5:05,VEHICLE CODE VIOLATION,VEHICLE CODE VIOLATION,BARROWS HALL,37.870034,-122.257988,NA
3/8/19,5:57,TRAFFIC STOP,TRAFFIC STOP,CHANNING/FULTON,37.866043,-122.265648,NA
3/8/19,6:36,DISORDERLY CONDUCT,LODGING,2614 DWIGHT WAY,37.865345,-122.255598,NA
3/8/19,7:42,ALL OTHER OFFENSES,RULE VIOLATION,SPIEKER PLAZA,37.869975,-122.261807,"UNAUTHORIZED POSTING OF SIGNS, SPIEKER PLAZA"
3/8/19,8:11,HEALTH AND SAFETY CODE VIOLATION,HEALTH AND SAFETY CODE,UNIVERSITY HALL,37.87216,-122.266441,NA
3/8/19,8:43,PEDESTRIAN STOP,SUSPECT STOP,UNIVERSITY HALL,37.87216,-122.266441,NA
3/8/19,9:10,TRAFFIC STOP,TRAFFIC STOP,BANCROFT/BOWDITCH,37.869024,-122.256868,NA
3/8/19,9:40,LARCENY/THEFT,PETTY THEFT -REPORT,UVA-105,37.885834,-122.301753,"(FX-27-S) REPORTS THE THEFT OF TWO AMAZON PACKAGES, 755 OHLONE AVE-UVA. LOSS $85"
3/8/19,9:46,WELFARE CHECK,CHECK WELFARE- 911 CALL,CALVIN LAB,37.871042,-122.253736,NA
3/8/19,9:58,LARCENY/THEFT,PETTY THEFT -BIKE REPORT,605 OHLONE AVE,37.885254,-122.302681,"(FX-35-O) REPORTS THE THEFT OF HER BLACK CRUISER BICYCLE, 605 OHLONE AVE-UVA. LOSS $200. SUSPECT: MB 40S 600-602 VERY THIN BLD BLK BEANIE BLK CLOTHING"
3/8/19,11:06,VEHICLE CODE VIOLATION,VEHICLE CODE VIOLATION,DONNER LAB,37.874419,-122.256306,NA
3/8/19,12:02,DEMONSTRATION,DEMONSTRATION STANDBY,UNIVERSITY HALL,37.87216,-122.266441,NA
3/8/19,12:42,VEHICLE CODE VIOLATION,VEHICLE CODE VIOLATION,MAGNES BLDG,37.869825,-122.266856,NA
3/8/19,12:45,SUSPICIOUS EVENT,SUSPICIOUS PERSON,2000 CARLETON ST,37.860607,-122.268278,NA
3/8/19,13:07,TRAFFIC,ACCIDENT / NO INJURIES,KITTREDGE/SHATTUCK,37.868308,-122.268012,NA
3/8/19,13:20,LARCENY/THEFT,AUTO BURGLARY -REPORT,UNDERHILL LOT,37.866947,-122.254817,"(MB-39-E) REPORTS BURGLARY TO HIS WHITE 2005 UC VEHICLE, UNDERHILL LOT. TAKEN: TOOLS. LOSS UNKNOWN AT THIS TIME."
3/8/19,14:21,VANDALISM,MALICIOUS MISCHIEF -REPORT,UVA-111,37.885615,-122.303058,"(FX-30-S) REPORTS VANDALISM TO HER PURPLE SPECIALIZED HARDROCK 16 INCH BICYCLE, UVA-111."
3/8/19,14:28,DEMONSTRATION,DEMONSTRATION STANDBY,UNIVERSITY HALL,37.87216,-122.266441,NA
3/8/19,14:49,SUSPICIOUS EVENT,SUSPICIOUS CIRCUMSTANCE -REPORT,SATHER GATE,37.8703,-122.259469,NA
3/8/19,14:56,SUSPICIOUS EVENT,SUSPICIOUS PERSON -REPORT,BLUM HALL,37.875069,-122.258755,NA
3/8/19,17:06,SUSPICIOUS EVENT,SUSPICIOUS PERSON,MLK,37.869249,-122.25967,NA
3/8/19,17:53,VEHICLE CODE VIOLATION,VEHICLE CODE VIOLATION,UNIVERSITY VILLAGE ALBANY,37.88548,-122.301123,NA
3/8/19,19:33,TRAFFIC STOP,TRAFFIC STOP,BAN IFO 10-19,37.864319,-122.292217,NA
3/8/19,19:44,ALL OTHER OFFENSES,DISTURBING THE PEACE,MLK,37.869249,-122.25967,NA
3/8/19,19:58,TRAFFIC STOP,TRAFFIC STOP,BANCROFT/DANA,37.869249,-122.25967,NA
3/8/19,20:08,TRAFFIC STOP,TRAFFIC STOP,BANCROFT/ELLSWORTH,37.86817,-122.264091,NA
3/8/19,20:57,OTHER ASSAULTS,BATTERY,LOWER SPROUL PLAZA,37.86918,-122.260222,"SCOTT, MELVIN (MB-51-O) ARRESTED FOR TWO COUNTS OF BATTERY, LOWER SPROUL PLAZA."
3/8/19,20:58,ALL OTHER OFFENSES,RULE VIOLATION,335 OHLONE AVE,37.884965,-122.305107,NA
3/8/19,21:00,SUSPICIOUS EVENT,SUSPICIOUS CIRCUMSTANCE,555 OHLONE AVE,37.885198,-122.303551,NA
3/8/19,21:37,OTHER ASSAULTS,RESISTING ARREST,SATHER GATE,37.8703,-122.259469,"BROWN, AMYA (FB-18-O) CITED AND RELEASED FOR POSSESSION OF A TASER ON CAMPUS AND RESISTING ARREST, UPPER SPROUL PLAZA. NORMAN, REANNA (FB-18-S) CITED AND RELEASED FOR RESISTING ARREST, UPPER SPROUL PLAZA."
3/8/19,23:12,ALL OTHER OFFENSES,RULE VIOLATION,PEOPLES PARK,37.86582,-122.257058,NA
3/8/19,23:23,PEDESTRIAN STOP,SUSPECT STOP,PEOPLES PARK,37.86582,-122.257058,NA
3/8/19,23:23,SUSPICIOUS EVENT,SUSPICIOUS PERSON,WEST END WAY,37.883889,-122.305078,NA
3/8/19,23:58,WELFARE CHECK,CHECK WELFARE- 911,LOWER SPROUL PLAZA,37.86918,-122.260222,NA
