Date,Time,Category,Incident Description,Location,Latitude,Longitude,Synopsis
2019-02-22,0:17,PEDESTRIAN STOP,SUSPECT STOP,ANNA HEAD ALUMNAE HALL,37.866336,-122.257558,NA
2019-02-22,0:47,TRAFFIC STOP,TRAFFIC STOP,BANCROFT/SHATTUCK,37.86763,-122.267838,NA
2019-02-22,3:20,ALL OTHER OFFENSES,DRIVING ON SUSPENDED LICENSE,DURANT TELE,37.867806,-122.258712,"HEMMINGWAY, TANEKA (FB-25-O) CITED FOR DRIVING ON A SUSPENDED LICENSE, DURANT AND TELEGRAPH."
2019-02-22,7:37,WELFARE CHECK,CHECK WELFARE- 911 CALL,LBNL 50B,37.876697,-122.252501,NA
2019-02-22,8:10,VANDALISM,TAMPERING WITH VEHICLE-REPORT,REC SPRT FAC GARAGE,37.868572,-122.262722,"(MW-32-E) REPORTS VEHICLE TAMPERING TO ORANGE PONTIAC VIBE, RSF GARAGE. SUSPECT: MW, MID 30`S, APOX 5`5`, TEAL BEANIE, BLUE BACKPACK, GREEN PANTS"
2019-02-22,8:46,DISORDERLY CONDUCT,LODGING,ZELLERBACH HALL,37.86938,-122.260585,NA
2019-02-22,9:29,WELFARE CHECK,CHECK WELFARE- 911 CALL,CALVIN LAB,37.871042,-122.253736,NA
2019-02-22,11:13,ALL OTHER OFFENSES,RULE VIOLATION,SHARED SERVICES,37.87323,-122.302232,NA
2019-02-22,11:40,TRAFFIC STOP,TRAFFIC STOP,HASTE/COLLEGE,37.86676,-122.254162,NA
2019-02-22,12:32,LARCENY/THEFT,PETTY THEFT -REPORT,UNIT-2 GRIFFITH,37.865874,-122.25421,"(FA-18-S) REPORTS THE THEFT OF HER PURSE AND CONTENTS, UNIT 2-GRIFFITH. TOTAL LOSS OF $537.00"
2019-02-22,13:09,SUSPICIOUS EVENT,SUSPICIOUS PERSON,NORTH GATE,37.874931,-122.260545,"(FWA-E) REPORTS HATE INCIDENT, NORTH GATE. SUSPECT: MALE PACIFIC ISLANDER, DARK COMPLEXION, LATE 20`S -EARLY 30`S , LONG BROWN HAIR PASSED SHOULDERS, LONG WHITE TYE DYE PRINTER WITH BLUE DOTS, LT COLOR JEANS."
2019-02-22,13:46,ALL OTHER OFFENSES,RULE VIOLATION,LOWER SPROUL PLAZA,37.86918,-122.260222,NA
2019-02-22,13:59,WELFARE CHECK,WELFARE CHECK,REC SPRT FAC,37.868572,-122.262722,NA
2019-02-22,15:59,OTHER ASSAULTS,CRIMINAL THREATS,HEARST FIELD ANNEX,37.869482,-122.258157,"(MOA-E) REPORTS CRIMINAL THREATS VIA EMAIL, HEARST FIELD ANNEX"
2019-02-22,16:02,SUSPICIOUS EVENT,SUSPICIOUS PERSON,KROEBER PLAZA,37.869899,-122.255095,"SUSPECT: MALE LT COMPLEXION, EARLY 30`S, 507 180 BROWN HAIR, GRAY FLEECE JACKET, BLUE JEANS, WHITE SHOES, BLACK SATCHEL"
2019-02-22,18:04,VANDALISM,TAMPERING WITH VEHICLE-REPORT,COFFER DAM,37.872469,-122.241783,"(MW-34-E) REPORTS VANDALISM TO HIS VEHICLE VIA TIRE PUNCTURE, COFFER DAM LOT."
2019-02-22,18:13,WELFARE CHECK,CHECK WELFARE- 911 CALL,MOFFITT LIBRARY,37.872794,-122.260716,NA
2019-02-22,19:23,TRAFFIC STOP,TRAFFIC STOP,BANCROFT/DANA,37.868553,-122.261796,NA
2019-02-22,19:38,TRAFFIC STOP,TRAFFIC STOP,CHANNING/DANA,37.866631,-122.26108,NA
2019-02-22,19:51,ALL OTHER OFFENSES,DRIVING ON SUSPENDED LICENSE,2400 CHANNING WAY,37.866794,-122.25898,"(MB-35-O) CITED FOR DRIVING ON A SUSPENDED LICENSE, 2400 CHANNING."
2019-02-22,20:04,TRAFFIC STOP,TRAFFIC STOP,BANCROFT/DANA,37.868553,-122.261796,NA
2019-02-22,20:21,TRAFFIC STOP,TRAFFIC STOP,DWIGHT/SHATTUCK,37.863982,-122.267412,NA
2019-02-22,20:45,ALL OTHER OFFENSES,DRIVING ON SUSPENDED LICENSE,CHANNING/DANA,37.866631,-122.26108,"(FB-28-O) CITED FOR DRIVING ON AN EXPIRED LICENSE, DANA AND CHANNING."
2019-02-22,20:59,TRAFFIC STOP,TRAFFIC STOP,PARKER/WARRING,37.864285,-122.250337,NA
2019-02-22,21:04,PEDESTRIAN STOP,SUSPECT STOP,MONROE/10TH,37.884388,-122.298287,NA
2019-02-22,21:05,TRAFFIC STOP,TRAFFIC STOP,DWIGHT/TELEGRAPH,37.864518,-122.258605,NA
2019-02-22,21:15,TRAFFIC STOP,TRAFFIC STOP,BANCROFT/FULTON,37.867845,-122.26588,NA
2019-02-22,21:29,TRAFFIC STOP,TRAFFIC STOP,HASTE/TELEGRAPH,37.866028,-122.258642,NA
2019-02-22,21:50,TRAFFIC STOP,TRAFFIC STOP,ESHLEMAN HALL,37.868757,-122.260388,NA
2019-02-22,21:55,MISC. SERVICE,FURNISH TRANSPORT,HELLMAN TENNIS COURTS,37.870017,-122.265091,NA
2019-02-22,21:56,ANIMAL CASE,ANIMAL CASE,MCCONE HALL,37.874218,-122.259586,NA
2019-02-22,22:16,TRAFFIC STOP,TRAFFIC STOP,UNIT-2,37.86623,-122.25484,NA
2019-02-22,23:10,DISORDERLY CONDUCT,LODGING,GREEK THEATER,37.873618,-122.254434,NA
